CODIGO;NOMBRE;DIRECCION;POBLACION;NIF;CODIPOS;TELEFONO;PROVINCIA;FPAGO;IMP;DTO;TARIFA;ABONO;PAIS;NACIMIENTO
9691;Nombre 9615;Calle 9615;MADRID;X-10850;;**355268;MADRID;;;;;;;03/01/2025
9692;Nombre 9616;Calle 9616;Madrid;X-10851;;**355269;Madrid;;;;;;;03/01/2025
9693;Nombre 9617;Calle 9617;Boadilla del Monte;X-10852;;**355270;Madrid;;;;;;;03/01/2025
9694;Nombre 9618;Calle 9618;ZARAGOZA;X-10853;;**355271;ZARAGOZA;;;;;;;03/01/2025
9695;Nombre 9619;Calle 9619;Manzanares;X-10854;;**355272;Ciudad  Real;;;;;;;22/05/1996
9696;Nombre 9620;Calle 9620;Bilbao (Vizcaya);X-10855;48002, Bil;**355273;Vizcaya;;;;;;;13/06/2025
9697;Nombre 9621;Calle 9621; Logroño;X-10856;26005;**355274; (La Rioja);;;;;;;10/02/1971
9698;Nombre 9622;Calle 9622;ALCOBENDAS;X-10857;28100;**355275;MADRID;;;;;;España;15/02/1952
9699;Nombre 9623;Calle 9623;MADRID;X-10858;28051;**355276;MADRID;;;;;;España;15/03/2025
9700;Nombre 9624;Calle 9624;CUERVA;X-10859;;**355277;TOLEDO;;;;;;España;15/03/2025
9701;Nombre 9625;Calle 9625;Arbuecies;X-10860;;**355278;GIRON;;;;;;España;23/06/1981
9702;Nombre 9626;Calle 9626;Aviléas;X-10861;;**355279;Asturias;;;;;;España;19/03/2025
9703;Nombre 9627;Calle 9627;Mostoles;X-10862;;**355280;MADRID;;;;;;;21/12/1975
9704;Nombre 9628;Calle 9628;MOTRIL;X-10863;18600;**355281;GRANADA;;;;;;;21/03/2025
9705;Nombre 9629;Calle 9629;Breda;X-10864;17400;**355282;Girona;;;;;;;21/03/2025
9706;Nombre 9630;Calle 9630;LAS ROZAS DE MADRID;X-10865;;**355283;MADRID;;;;;;;28/03/2025
9707;Nombre 9631;Calle 9631; MADRID;X-10866;;**355284;MADRID;;;;;;;28/03/2025
9708;Nombre 9632;Calle 9632;MADRID;X-10867;;**355285;MADRID;;;;;;;13/04/1976
9709;Nombre 9633;Calle 9633;MADRID;X-10868;;**355286;MADRID;;;;;;Eslovaquia;05/01/1985
9710;Nombre 9634;Calle 9634;PAMPLONA  NAVARRA;X-10869;;**355287;;;;;;;;15/04/1984
9711;Nombre 9635;Calle 9635;ALICANTE;X-10870;;**355288;ALICANTE;;;;;;;28/03/2025
9712;Nombre 9636;Calle 9636;ALICANTE;X-10871;;**355289;;;;;;;;28/03/2025
9713;Nombre 9637;Calle 9637;MADRID;X-10872;28005;**355290;MADRID;;;;;;España;22/03/1981
9714;Nombre 9638;Calle 9638;MADRID;X-10873;2805;**355291;MADRID;;;;;;España;28/03/2025
9715;Nombre 9639;Calle 9639;ZARAGOZA;X-10874;50003;**355292;ZARAGOZA;;;;;;España;28/03/2025
9716;Nombre 9640;Calle 9640;Moraleja de Enmedio;X-10875;;**355293;Madrid;;;;;;España;29/03/2025
9717;Nombre 9641;Calle 9641;Alicante;X-10876;;**355294;;;;;;;España;29/03/2025
9718;Nombre 9642;Calle 9642;Madrid;X-10877;28034;**355295;Madrid;;;;;;España;29/03/2025
9720;Nombre 9643;Calle 9643;Madrid;X-10878;28015;**355296;Madrid;;;;;;;
9723;Nombre 9644;Calle 9644;Barcelona;X-10879;8009;**355297;Baecelona;;;;;;;31/03/2025
9724;Nombre 9645;Calle 9645;Pozuelo de Aloarcon;X-10880;;**355298;Madrid;;;;;;;04/11/2025
9725;Nombre 9646;Calle 9646;Alcala de Henares;X-10881;;**355299;madrid;;;;;;;04/12/2025
9726;Nombre 9647;Calle 9647;CASETAS;X-10882;;**355300;Zaragoza;;;;;;;04/12/2025
9727;Nombre 9648;Calle 9648;Madrid;X-10883;28034;**355301;MADRID;;;;;;;04/12/2025
9728;Nombre 9649;Calle 9649;ALCALA DE HENARES;X-10884;;**355302;MADRID;;;;;;;14/04/2025
9729;Nombre 9650;Calle 9650;VILLANUEBLA;X-10885;;**355303;VALLADOLID;;;;;;;24/12/1977
9730;Nombre 9651;Calle 9651;SANTA COLOMBA DE GRAMET;X-10886;;**355304;BARCELONA;;;;;;;29/07/1972
9731;Nombre 9652;Calle 9652;MOSTOLES;X-10887;;**355305;MADRID;;;;;;;23/01/1975
9732;Nombre 9653;Calle 9653;RIVAS - VACIAMADRID;X-10888;;**355306;MADRID;;;;;;;16/04/2025
9733;Nombre 9654;Calle 9654;Villaciosa de Odon;X-10889;;**355307;Madrid;;;;;;;17/04/2025
9734;Nombre 9655;Calle 9655;Madrid;X-10890;;**355308;Madrid;;;;;;;17/04/2025
9735;Nombre 9656;Calle 9656;Madrid;X-10891;;**355309;Madrid;;;;;;;17/04/2025
9736;Nombre 9657;Calle 9657;PARLA;X-10892;;**355310;MADRID;;;;;;;18/04/2025
9737;Nombre 9658;Calle 9658;AZUQUECA DE HENARES;X-10893;;**355311;GUADALAJARA;;;;;;;18/04/2025
9738;Nombre 9659;Calle 9659;MADRID;X-10894;28034;**355312;MADRID;;;;;;;21/09/1967
9739;Nombre 9660;Calle 9660;Guadalajara;X-10895;;**355313;Guadalajara;;;;;;;18/04/2025
9740;Nombre 9661;Calle 9661;;X-10896;;**355314;;;;;;;;20/04/2025
9741;Nombre 9662;Calle 9662;VINAROS;X-10897;;**355315;CASTELLO;;;;;;;25/04/2025
9742;Nombre 9663;Calle 9663;;X-10898;;**355316;;;;;;;;25/04/2025
9743;Nombre 9664;Calle 9664;Zaragoza;X-10899;;**355317;Zaragoza;;;;;;;25/04/2025
9744;Nombre 9665;Calle 9665;Murcia;X-10900;;**355318;Murcia;;;;;;;26/04/2025
9745;Nombre 9666;Calle 9666;Madrid;X-10901;;**355319;Madrid;;;;;;;26/04/2025
9746;Nombre 9667;Calle 9667;;X-10902;;**355320;;;;;;;;26/04/2025
9747;Nombre 9668;Calle 9668;;X-10903;;**355321;;;;;;;;26/04/2025
9748;Nombre 9669;Calle 9669;;X-10904;;**355322;;;;;;;;26/04/2025
9749;Nombre 9670;Calle 9670;Binefar;X-10905;;**355323;Huesca;;;;;;;26/04/2025
9750;Nombre 9671;Calle 9671;MADRID;X-10906;;**355324;MADRID;;;;;;;26/04/2025
9751;Nombre 9672;Calle 9672;ALCALA DE HENARES;X-10907;;**355325;MDRID;;;;;;;30/04/1993
9752;Nombre 9673;Calle 9673;MURCIA;X-10908;;**355326;MUERCIA;;;;;;;25/09/1958
9753;Nombre 9674;Calle 9674;Guadalajara;X-10909;;**355327;Guadalajara;;;;;;;05/01/2025
9754;Nombre 9675;Calle 9675;Pontevedra;X-10910;;**355328;Pontevedra;;;;;;;05/01/2025
9755;Nombre 9676;Calle 9676;TORREJON DE ARDOZ;X-10911;;**355329;MADRID;;;;;;;28/03/1971
9756;Nombre 9677;Calle 9677;MADRID;X-10912;28031;**355330;MADRID;;;;;;;05/03/2025
9757;Nombre 9678;Calle 9678;Badalona;X-10913;;**355331;BARCELONA;;;;;;;05/03/2025
9758;Nombre 9679;Calle 9679;Terrrassa;X-10914;;**355332;BARCELONA;;;;;;;05/06/2025
9759;Nombre 9680;Calle 9680;Belgica;X-10915;;**355333;Belgica;;;;;;;17/02/1959
9760;Nombre 9681;Calle 9681;MADRID;X-10916;;**355334;MADRID;;;;;;;03/12/1987
9761;Nombre 9682;Calle 9682;MADRID;X-10917;;**355335;MADRID;;;;;;;05/10/2025
9762;Nombre 9683;Calle 9683;VALDEMORO;X-10918;;**355336;MADRID;;;;;;;24/04/1979
9763;Nombre 9684;Calle 9684;;X-10919;;**355337;;;;;;;;05/11/2025
9764;Nombre 9685;Calle 9685;Hoyo de Manzanares;X-10920;;**355338;Madrid;;;;;;;02/03/1973
9765;Nombre 9686;Calle 9686;LONDON;X-10921;;**355339;LONDON;;;;;;;25/06/1963
9766;Nombre 9687;Calle 9687;GETAFE;X-10922;;**355340;MADRID;;;;;;;24/11/1965
9767;Nombre 9688;Calle 9688;TRES CANTOS;X-10923;;**355341;MADRID;;;;;;;17/02/1961
9768;Nombre 9689;Calle 9689;;X-10924;;**355342;;;;;;;;17/05/2025
9769;Nombre 9690;Calle 9690;MADRID;X-10925;;**355343;MADRID;;;;;;;17/05/2025
9770;Nombre 9691;Calle 9691;HAMPSHIRE;X-10926;;**355344;;;;;;;;06/02/1965
9771;Nombre 9692;Calle 9692;CULLERA;X-10927;46001;**355345;VALENCIA;;;;;;;20/05/2025
9772;Nombre 9693;Calle 9693;San Juan dàlacant;X-10928;;**355346;ALICANTE;;;;;;;18/05/1955
9773;Nombre 9694;Calle 9694;BELGICA;X-10929;;**355347;BELGICA;;;;;;;21/05/2025
9774;Nombre 9695;Calle 9695;BILBAO;X-10930;;**355348;BIZKAIA;;;;;;;01/02/1962
9775;Nombre 9696;Calle 9696;Madrid;X-10931;28054;**355349;Madrid;;;;;;;25/11/1980
9776;Nombre 9697;Calle 9697;ARGANDA DEL REY;X-10932; PO9;**355350;MADRID;;;;;;;23/05/2025
9777;Nombre 9698;Calle 9698;RIVAS Vacia Madrid;X-10933;28523;**355351;MADRID;;False;;;;;23/05/2025
9778;Nombre 9699;Calle 9699;Requena;X-10934;;**355352;Valencia;;;;;;;12/10/1975
9779;Nombre 9700;Calle 9700;Teruel;X-10935;;**355353;Teruel;;;;;;;24/05/2025
9780;Nombre 9701;Calle 9701;;X-10936;;**355354;;;;;;;;25/05/2025
9781;Nombre 9702;Calle 9702;;X-10937;;**355355;;;;;;;;25/05/2025
9782;Nombre 9703;Calle 9703;;X-10938;;**355356;;;;;;;;25/05/2025
9783;Nombre 9704;Calle 9704;;X-10939;;**355357;;;;;;;;25/05/2025
9784;Nombre 9705;Calle 9705;;X-10940;;**355358;;;;;;;;25/05/2025
9785;Nombre 9706;Calle 9706;T6ORRENT;X-10941;;**355359;VALENCIA;;;;;;;26/05/2025
9786;Nombre 9707;Calle 9707;;X-10942;;**355360;;;;;;;;27/05/2025
9787;Nombre 9708;Calle 9708;CASTELLANOS DE MORISCO0S;X-10943;37439;**355361;SALAMANCA;;;;;;;27/05/2025
9788;Nombre 9709;Calle 9709;Badalona;X-10944;;**355362;Barcelona;;;;;;;20/04/1948
9789;Nombre 9710;Calle 9710;CABANAS;X-10945;;**355363;GALICIA;;;;;;;07/06/1975
9790;Nombre 9711;Calle 9711;MUTXAMEL;X-10946;;**355364;ALICANTE;;;;;;;30/05/2025
9791;Nombre 9712;Calle 9712;;X-10947;;**355365;;;;;;;;31/05/2025
9792;Nombre 9713;Calle 9713;Madrid;X-10948;;**355366;Madrid;;;;;;;31/05/2025
9793;Nombre 9714;Calle 9714;;X-10949;;**355367;;;;;;;;31/05/2025
9794;Nombre 9715;Calle 9715;ALCORCON;X-10950;;**355368;MADRID;;;;;;;31/05/2025
9795;Nombre 9716;Calle 9716;MADRID;X-10951;;**355369;MADRID;;;;;;;31/05/2025
9796;Nombre 9717;Calle 9717;MADRID;X-10952;;**355370;MADRID;;;;;;;31/05/2025
9797;Nombre 9718;Calle 9718;;X-10953;;**355371;;;;;;;;31/05/2025
9798;Nombre 9719;Calle 9719;AUS;X-10954;;**355372;;;;;;;;31/05/2025
9799;Nombre 9720;Calle 9720;Torrijos;X-10955;;**355373;Toledo;;;;;;;31/05/2025
9800;Nombre 9721;Calle 9721;Madrid;X-10956;;**355374;Madrid;;;;;;;31/05/2025
9801;Nombre 9722;Calle 9722;Batenburg;X-10957;;**355375;Paises Bajos;;;;;;;06/01/2025
9802;Nombre 9723;Calle 9723;VALENCIA;X-10958;;**355376;VALENCIA;;;;;;;06/01/2025
9803;Nombre 9724;Calle 9724;VALENCIA;X-10959;46009;**355377;VALENCIA;;;;;;;07/04/1950
9804;Nombre 9725;Calle 9725;ZARAGOZA;X-10960;;**355378;ZARAGOZA;;;;;;;06/01/2025
9805;Nombre 9726;Calle 9726;Valencia;X-10961;;**355379;Valencia;;;;;;;06/01/2025
9806;Nombre 9727;Calle 9727;TERUEL;X-10962;44195;**355380;TERUEL;;;;;;;06/02/2025
9807;Nombre 9728;Calle 9728;;X-10963;;**355381;;;;;;;;06/02/2025
9808;Nombre 9729;Calle 9729;PAISES BAJOS;X-10964;;**355382;;;;;;;;06/04/2025
9809;Nombre 9730;Calle 9730;;X-10965;;**355383;;;;;;;;06/05/2025
9810;Nombre 9731;Calle 9731;Huesca;X-10966;;**355384;HUESCA;;;;;;;06/06/2025
9811;Nombre 9732;Calle 9732;MADRID;X-10967;;**355385;MADRID;;;;;;;06/07/2025
9812;Nombre 9733;Calle 9733;PARLA MADRID;X-10968;;**355386;;;;;;;;11/07/1964
9813;Nombre 9734;Calle 9734;MADRID;X-10969;;**355387;MADRID;;;;;;;06/07/2025
9814;Nombre 9735;Calle 9735;Moncada;X-10970;;**355388;Valencia;;;;;;;06/07/2025
9815;Nombre 9736;Calle 9736;LEON;X-10971;;**355389;LEON;;;;;;Micronesia;06/07/2025
9816;Nombre 9737;Calle 9737;Madrid;X-10972;;**355390;Madrid;;;;;;Micronesia;06/07/2025
9817;Nombre 9738;Calle 9738;TORREJOS DE ARDOZ;X-10973;;**355391;MADRID;;;;;;Micronesia;06/07/2025
9818;Nombre 9739;Calle 9739;;X-10974;;**355392;;;;;;;Micronesia;06/07/2025
9819;Nombre 9740;Calle 9740;MASSAMAGREL;X-10975;;**355393;VALENCIA;;;;;;Micronesia;06/07/2025
9820;Nombre 9741;Calle 9741;EL CASAR;X-10976;;**355394;Guadalajara;;;;;;Micronesia;06/07/2025
9821;Nombre 9742;Calle 9742;MADRID;X-10977;;**355395;MADRID;;;;;;Micronesia;06/07/2025
9822;Nombre 9743;Calle 9743;MADRID;X-10978;;**355396;MADRID;;;;;;Micronesia;06/07/2025
9823;Nombre 9744;Calle 9744;;X-10979;;**355397;;;;;;;Micronesia;06/08/2025
9824;Nombre 9745;Calle 9745;SAN MILLAN DE LA COGOLLA;X-10980;;**355398;LA RIOJA;;;;;;Micronesia;06/09/2025
9825;Nombre 9746;Calle 9746;Tarragona;X-10981;;**355399;;;;;;;Micronesia;07/05/1954
9826;Nombre 9747;Calle 9747;VILLAVICIOSA DE ODON;X-10982;;**355400;MADRID;;;;;;Micronesia;13/06/2025
9827;Nombre 9748;Calle 9748;;X-10983;;**355401;;;;;;;;13/06/2025
9828;Nombre 9749;Calle 9749;MADRID;X-10984;28034;**355402;MADRID;;;;;;;16/09/1975
9829;Nombre 9750;Calle 9750;GUADALAJARA;X-10985;;**355403;GUADALAJARA;;;;;;;14/06/2025
9830;Nombre 9751;Calle 9751;MADRID;X-10986;;**355404;MADRID;;;;;;;14/06/2025
9831;Nombre 9752;Calle 9752;MADRID;X-10987;;**355405;MADRID;;;;;;;14/06/2025
9832;Nombre 9753;Calle 9753;LEGANES;X-10988;;**355406;MADRID;;;;;;;14/06/2025
9833;Nombre 9754;Calle 9754;PARLA;X-10989;;**355407;MADRID;;;;;;;14/06/2025
9834;Nombre 9755;Calle 9755;;X-10990;;**355408;;;;;;;;14/06/2025
9835;Nombre 9756;Calle 9756;PA 6 D;X-10991;28054;**355409;MADRID;;;;;;;14/06/2025
9836;Nombre 9757;Calle 9757;MADRID;X-10992;;**355410;MADRID;;;;;;;15/06/2025
9837;Nombre 9758;Calle 9758;;X-10993;;**355411;;;;;;;;15/06/2025
9838;Nombre 9759;Calle 9759;LOGROÑO;X-10994;;**355412;LA RIOJA;;;;;;;15/06/2025
9839;Nombre 9760;Calle 9760;ARROYO MOLINOS;X-10995;;**355413;MADRID;;;;;;;15/06/2025
9840;Nombre 9761;Calle 9761;MADRID;X-10996;28034;**355414;MADRID;;;;;;;15/06/2025
9841;Nombre 9762;Calle 9762;;X-10997;;**355415;;;;;;;;17/06/2025
9842;Nombre 9763;Calle 9763;LAS MATAS;X-10998;28290;**355416;MADRID;;;;;;;22/06/2025
9843;Nombre 9764;Calle 9764;Nidderau;X-10999;;**355417; Alemania;;;;;;;22/06/2025
9844;Nombre 9765;Calle 9765;Madrid;X-11000;;**355418;Madrid;;;;;;;22/06/2025
9845;Nombre 9766;Calle 9766;,Madrid de Las Caderechas (Burgos);X-11001;;**355419;Burgos;;;;;;;22/06/2025
9846;Nombre 9767;Calle 9767;;X-11002;;**355420;;;;;;;;22/06/2025
9847;Nombre 9768;Calle 9768;MADRID;X-11003;;**355421;MADRID;;;;;;;24/06/2025
9848;Nombre 9769;Calle 9769;MADRID;X-11004;28034;**355422;MADRID;;;;;;;07/09/1949
9849;Nombre 9770;Calle 9770;;X-11005;;**355423;;;;;;;;25/06/2025
9850;Nombre 9771;Calle 9771;Barcelona;X-11006;;**355424;Barcelona;;;;;;;27/06/2025
9851;Nombre 9772;Calle 9772;MADIRD;X-11007;;**355425;MADRID;;;;;;;27/06/2025
9852;Nombre 9773;Calle 9773;Massamagrell;X-11008;;**355426;VALENCIA;;;;;;;13/12/1966
9853;Nombre 9774;Calle 9774;MADRID;X-11009;;**355427;MADRID;;;;;;;28/06/2025
9854;Nombre 9775;Calle 9775;MADRID;X-11010;;**355428;MADRID;;;;;;;28/06/2025
9855;Nombre 9776;Calle 9776;SAN FERNANDO DE HENARES;X-11011;;**355429;MADRID;;;;;;;07/08/1979
9856;Nombre 9777;Calle 9777;Azuqueca de Henares;X-11012;;**355430;Guadalajara;;;;;;;28/06/2025
9857;Nombre 9778;Calle 9778;;X-11013;;**355431;;;;;;;;28/06/2025
9858;Nombre 9779;Calle 9779;Elche;X-11014;3203;**355432;ALICANTE;;;;;;;28/06/2025
9859;Nombre 9780;Calle 9780;Elche;X-11015;3202;**355433;Alicante;;;;;;;28/06/2025
9860;Nombre 9781;Calle 9781;San Fernando de Henares (Madrid);X-11016;28830;**355434;Madrid;;;;;;;29/06/2025
9861;Nombre 9782;Calle 9782;Madrid;X-11017;;**355435;Madrid;;;;;;;29/06/2025
9862;Nombre 9783;Calle 9783;;X-11018;;**355436;;;;;;;;29/06/2025
9863;Nombre 9784;Calle 9784;;X-11019;;**355437;;;;;;;;29/06/2025
9864;Nombre 9785;Calle 9785;NOAIN;X-11020;31110;**355438;NAVARRA;;;;;;;30/06/2025
9865;Nombre 9786;Calle 9786;Mira;X-11021;;**355439;Cuenca;;;;;;;30/06/2025
9866;Nombre 9787;Calle 9787;Madrid;X-11022;;**355440;Madrid;;;;;;;07/01/2025
9867;Nombre 9788;Calle 9788;;X-11023;;**355441;;;;;;;;07/04/2025
9868;Nombre 9789;Calle 9789;Francia;X-11024;;**355442;Francia;;;;;;;07/05/2025
9869;Nombre 9790;Calle 9790;villar del Olmo;X-11025;;**355443;Madrid;;;;;;;07/05/2025
9870;Nombre 9791;Calle 9791;;X-11026;;**355444;;;;;;;;07/06/2025
9871;Nombre 9792;Calle 9792;;X-11027;;**355445;;;;;;;;07/06/2025
9872;Nombre 9793;Calle 9793;;X-11028;;**355446;;;;;;;;07/06/2025
9873;Nombre 9794;Calle 9794;;X-11029;;**355447;;;;;;;;07/06/2025
9874;Nombre 9795;Calle 9795;;X-11030;;**355448;;;;;;;;07/06/2025
9875;Nombre 9796;Calle 9796;;X-11031;;**355449;;;;;;;;07/06/2025
9876;Nombre 9797;Calle 9797;;X-11032;;**355450;;;;;;;;07/06/2025
9877;Nombre 9798;Calle 9798;;X-11033;;**355451;;;;;;;;07/06/2025
9878;Nombre 9799;Calle 9799;;X-11034;;**355452;;;;;;;;07/06/2025
9879;Nombre 9800;Calle 9800;;X-11035;;**355453;;;;;;;;07/06/2025
9880;Nombre 9801;Calle 9801;DONOSTIA;X-11036;;**355454;GUIPUZCOA;;;;;;;30/06/1992
9881;Nombre 9802;Calle 9802;Madrid;X-11037;;**355455;Madrid;;;;;;;07/10/2025
9882;Nombre 9803;Calle 9803;MADRID;X-11038;;**355456;MADRID;;;;;;;07/11/2025
9883;Nombre 9804;Calle 9804;;X-11039;;**355457;;;;;;;;07/11/2025
9884;Nombre 9805;Calle 9805;Alcazar de San Juan;X-11040;;**355458;Ciudad Real;;;;;;;07/12/2025
9885;Nombre 9806;Calle 9806;;X-11041;;**355459;;;;;;;;07/12/2025
9886;Nombre 9807;Calle 9807;;X-11042;;**355460;;;;;;;;07/12/2025
9887;Nombre 9808;Calle 9808;Palmas de Gran Canaria;X-11043;;**355461;las Palmas;;;;;;;07/12/2025
9888;Nombre 9809;Calle 9809;;X-11044;;**355462;;;;;;;;07/12/2025
9889;Nombre 9810;Calle 9810;;X-11045;;**355463;;;;;;;;13/07/2025
9890;Nombre 9811;Calle 9811;;X-11046;;**355464;;;;;;;;13/07/2025
9891;Nombre 9812;Calle 9812;;X-11047;;**355465;;;;;;;;13/07/2025
9892;Nombre 9813;Calle 9813;;X-11048;;**355466;;;;;;;;13/07/2025
9893;Nombre 9814;Calle 9814;;X-11049;;**355467;;;;;;;;13/07/2025
9894;Nombre 9815;Calle 9815;28002, Madrid (Madrid);X-11050;;**355468;(Madrid);;;;;;;13/07/2025
9895;Nombre 9816;Calle 9816;MADRID;X-11051;;**355469;MADRID;;;;;;;14/07/2025
9896;Nombre 9817;Calle 9817;;X-11052;;**355470;;;;;;;;14/07/2025
9897;Nombre 9818;Calle 9818;LA ALMUNIA DE DOÑA GODINA;X-11053;;**355471;ZARAGOZA;;;;;;;14/07/2025
9898;Nombre 9819;Calle 9819;;X-11054;;**355472;;;;;;;;15/07/2025
9899;Nombre 9820;Calle 9820;;X-11055;;**355473;;;;;;;;16/07/2025
9900;Nombre 9821;Calle 9821;;X-11056;;**355474;;;;;;;;17/07/2025
9901;Nombre 9822;Calle 9822;ZARAGOZA;X-11057;;**355475;ZARAGOZA;;;;;-19,5;;18/07/2025
9902;Nombre 9823;Calle 9823;COLENAR VIEJO;X-11058;;**355476;MADRID;;;;;;;26/12/1970
9903;Nombre 9824;Calle 9824;;X-11059;;**355477;;;;;;;;19/07/2025
9904;Nombre 9825;Calle 9825;COBISA;X-11060;;**355478;TOLEDO;;;;;;;19/07/2025
9905;Nombre 9826;Calle 9826;;X-11061;;**355479;;;;;;;;19/07/2025
9906;Nombre 9827;Calle 9827;;X-11062;;**355480;;;;;;;;20/07/2025
9907;Nombre 9828;Calle 9828;;X-11063;;**355481;;;;;;;;20/07/2025
9908;Nombre 9829;Calle 9829;;X-11064;;**355482;;;;;;;;20/07/2025
9909;Nombre 9830;Calle 9830;;X-11065;;**355483;;;;;;;;20/07/2025
9910;Nombre 9831;Calle 9831;;X-11066;;**355484;;;;;;;;20/07/2025
9911;Nombre 9832;Calle 9832;;X-11067;;**355485;;;;;;;;20/07/2025
9912;Nombre 9833;Calle 9833;;X-11068;;**355486;;;;;;;;21/07/2025
9913;Nombre 9834;Calle 9834;MADRID;X-11069;;**355487;MADRID;;;;;;;21/07/2025
9914;Nombre 9835;Calle 9835;;X-11070;;**355488;;;;;;;;22/07/2025
9915;Nombre 9836;Calle 9836;;X-11071;;**355489;;;;;;;;22/07/2025
9916;Nombre 9837;Calle 9837;HUMIENTA REVILLARUZ;X-11072;9620;**355490;BURGOS;;;;;;;13/11/1987
9917;Nombre 9838;Calle 9838;;X-11073;;**355491;;;;;;;;23/07/2025
9918;Nombre 9839;Calle 9839;;X-11074;;**355492;;;;;;;;24/07/2025
9919;Nombre 9840;Calle 9840;MADRID;X-11075;28034;**355493;MADRID;;;;;;;25/03/1942
9920;Nombre 9841;Calle 9841;MADRID;X-11076;;**355494;MADRID;;;;;;;25/07/2025
9921;Nombre 9842;Calle 9842;LEGANES;X-11077;;**355495;MADRID;;;;;;;25/07/2025
9922;Nombre 9843;Calle 9843;MEJORADA DEL CAMPO;X-11078;;**355496;MADRID;;;;;;;25/07/2025
9923;Nombre 9844;Calle 9844;MADRID;X-11079;28034;**355497;MADRID;;;;;;;16/09/1975
9924;Nombre 9845;Calle 9845;;X-11080;;**355498;;;;;;;;26/07/2025
9925;Nombre 9846;Calle 9846;;X-11081;;**355499;;;;;;;;26/07/2025
9926;Nombre 9847;Calle 9847;;X-11082;;**355500;;;;;;;;26/07/2025
9927;Nombre 9848;Calle 9848;;X-11083;;**355501;;;;;;;;27/07/2025
9928;Nombre 9849;Calle 9849;;X-11084;;**355502;;;;;;;;27/07/2025
9929;Nombre 9850;Calle 9850;;X-11085;;**355503;;;;;;;;27/07/2025
9930;Nombre 9851;Calle 9851;;X-11086;;**355504;;;;;;;;27/07/2025
9931;Nombre 9852;Calle 9852;;X-11087;;**355505;;;;;;;;27/07/2025
9932;Nombre 9853;Calle 9853;;X-11088;;**355506;;;;;;;;27/07/2025
9933;Nombre 9854;Calle 9854;;X-11089;;**355507;;;;;;;;27/07/2025
9934;Nombre 9855;Calle 9855;;X-11090;;**355508;;;;;;;;27/07/2025
9935;Nombre 9856;Calle 9856;GUADALAJARA;X-11091;19004;**355509;GUADALAJARA;;;;;;;29/07/1953
9936;Nombre 9857;Calle 9857;;X-11092;;**355510;;;;;;;;30/07/2025
9937;Nombre 9858;Calle 9858;;X-11093;;**355511;;;;;;;;30/07/2025
9938;Nombre 9859;Calle 9859;;X-11094;;**355512;;;;;;;;08/03/2025
9939;Nombre 9860;Calle 9860;;X-11095;;**355513;;;;;;;;08/03/2025
9940;Nombre 9861;Calle 9861;;X-11096;;**355514;;;;;;;;08/03/2025
9941;Nombre 9862;Calle 9862;;X-11097;;**355515;;;;;;;;08/03/2025
9942;Nombre 9863;Calle 9863;;X-11098;;**355516;;;;;;;;08/04/2025
9943;Nombre 9864;Calle 9864;;X-11099;;**355517;;;;;;;;08/04/2025
9944;Nombre 9865;Calle 9865;AZUQUECA DE HENARES;X-11100;;**355518;GUADALAJARA;;;;;;;19/06/2025
9945;Nombre 9866;Calle 9866;;X-11101;;**355519;;;;;;;;08/05/2025
9946;Nombre 9867;Calle 9867;CUENCA;X-11102;16003;**355520;CUENCA;;;;;;;08/06/2025
9947;Nombre 9868;Calle 9868;;X-11103;;**355521;;;;;;;;08/06/2025
9948;Nombre 9869;Calle 9869;;X-11104;;**355522;;;;;;;;08/06/2025
9949;Nombre 9870;Calle 9870;;X-11105;;**355523;;;;;;;;08/06/2025
9950;Nombre 9871;Calle 9871;;X-11106;;**355524;;;;;;;;08/08/2025
9951;Nombre 9872;Calle 9872;;X-11107;;**355525;;;;;;;;08/08/2025
9952;Nombre 9873;Calle 9873;;X-11108;;**355526;;;;;;;;08/08/2025
9953;Nombre 9874;Calle 9874;MADRID;X-11109;28034;**355527;MADRID;;;;;;;21/04/1957
9954;Nombre 9875;Calle 9875;;X-11110;;**355528;;;;;;;;08/09/2025
9955;Nombre 9876;Calle 9876;;X-11111;;**355529;;;;;;;;08/09/2025
9956;Nombre 9877;Calle 9877;;X-11112;;**355530;;;;;;;;08/09/2025
9957;Nombre 9878;Calle 9878;;X-11113;;**355531;;;;;;;;08/09/2025
9958;Nombre 9879;Calle 9879;DAGANZO DE ARRIBA;X-11114;;**355532;MADRID;;;;;;;08/09/2025
9959;Nombre 9880;Calle 9880;;X-11115;;**355533;;;;;;;;08/10/2025
9960;Nombre 9881;Calle 9881;;X-11116;;**355534;;;;;;;;08/10/2025
9961;Nombre 9882;Calle 9882;;X-11117;;**355535;;;;;;;;08/10/2025
9962;Nombre 9883;Calle 9883;;X-11118;;**355536;;;;;;;;08/10/2025
9963;Nombre 9884;Calle 9884;;X-11119;;**355537;;;;;;;;08/10/2025
9964;Nombre 9885;Calle 9885;;X-11120;;**355538;;;;;;;;08/10/2025
9965;Nombre 9886;Calle 9886;;X-11121;;**355539;;;;;;;;08/11/2025
9966;Nombre 9887;Calle 9887;MADRID;X-11122;28034;**355540;MDRID;;;;;;;20/01/1948
9967;Nombre 9888;Calle 9888;BORMUJOS;X-11123;41930;**355541;SEVILLA;;;;;;;08/11/2025
